time,x1,x2,x1_n
5.800000000000001,0.19254490559491474,0.22642737214742645,0.18745373831031192
5.9,0.1827426904758224,0.26547010845354946,0.055944773989030694
6.0,0.17370921390359054,0.30664380099887534,0.2012422109150583
6.1000000000000005,0.16538487263025123,0.3493284235723696,0.15282685939758095
6.2,0.157709059423581,0.39295870473276,0.1897496444758773
6.300000000000001,0.15062248088469285,0.43705139247383634,0.2514722026210641
6.4,0.14406886323172338,0.4812137603100347,0.1324019176990385
6.5,0.1379960180545956,0.5251396768696556,0.1504428540581823
6.6000000000000005,0.13235636396178604,0.5685991159152513,0.17169673166872387
6.7,0.1271070451643245,0.6114253271741436,0.12096884107777812
6.800000000000001,0.12220978357811088,0.6535021854531108,0.16477762213215005
6.9,0.11763057461447982,0.6947529549824962,0.13193566603377951
7.0,0.11333930602916868,0.7351309006496602,0.07893433111937151
7.1000000000000005,0.10930935232351754,0.7746117399623118,0.017507587763180163
7.2,0.10551717676953615,0.8131877290273256,0.0791927869851285
7.300000000000001,0.10194195889264264,0.8508631103797734,0.10832521767258291
7.4,0.09856525593262089,0.8876506533406578,0.1424443802426286
7.5,0.09537070104476157,0.9235690497588358,0.08287182216605606
7.6000000000000005,0.0923437376533457,0.9586409688353716,0.0836959550400686
7.7,0.08947138757706415,0.9928916143720515,0.0839681833893112
7.800000000000001,0.08674204971975286,1.0263476622503924,0.03136250499221219
7.9,0.0841453258682786,1.059036484218281,0.03591513941660065
8.0,0.08167187021174666,1.0909855864717841,0.11528018807733688
8.1,0.07931325943662088,1.122222208911333,0.06550058549297642
8.200000000000001,0.07706188056699659,1.1527730442677755,0.022265161258695654
8.3,0.07491083405368243,1.182664046403177,0.1292505985588932
8.4,0.07285384993993847,1.2119203047258054,-0.008013980884075386
8.5,0.07088521523057081,1.2405659674068463,0.14288861072652265
8.6,0.06899971085827676,1.2686242004075847,0.029049755940093493
8.700000000000001,0.06719255687536684,1.2961171725726413,-0.0009814656554639756
8.8,0.0654593647016622,1.323066059484898,0.03271316259147996
8.9,0.06379609543320233,1.3494910606125328,0.06627042749405283
9.0,0.06219902336463212,1.375411425659349,0.07235290951300259
9.1,0.06066470400406516,1.400845487069566,0.047876288440329144
9.200000000000001,0.05918994596595004,1.4258106964221238,0.0191493293056647
9.3,0.057771786217817866,1.450323663040766,0.06606518211735284
9.4,0.05640746823324334,1.4744001935921385,0.01111824910358565
9.5,0.05509442266806055,1.498055331780506,0.13440498258647418
9.600000000000001,0.053830250231678076,1.5213033975011836,0.055906156395316736
9.700000000000001,0.052612706471799685,1.5441580250055198,-0.05642559491332875
9.8,0.0514396882302968,1.5666321997734756,0.05124888128064126
9.9,0.05030922156150677,1.5887382938969354,-0.0266981346810984
