time,x1,x2,x1_n
4.0,0.5364108009187514,0.002811388063497038,0.4294791167408687
4.1000000000000005,0.5081069844794855,0.0036121657203208907,0.49713796894311885
4.2,0.4809567289193904,0.004658021666495753,0.4248216227844821
4.3,0.4549504783682351,0.006026908517448115,0.4059956286050614
4.4,0.43007663793190104,0.007821372423694043,0.629678379590889
4.5,0.4063219115339636,0.010175529966155793,0.2378283664190276
4.6000000000000005,0.38367173394762677,0.013263250988021495,0.5494742856346413
4.7,0.3621107859707127,0.017307074772164543,0.28078482417426376
4.800000000000001,0.3416235619560118,0.022586700176457575,0.37887669133617774
4.9,0.32219492855842014,0.029444827540375973,0.4388359951252649
5.0,0.3038105719827734,0.03828674830757231,0.3828981983371811
5.1000000000000005,0.2864571835636892,0.04956877014462374,0.29552566985729994
5.2,0.2701221974493114,0.06377028697325622,0.33847518770921703
5.300000000000001,0.2547929031776529,0.08134654537736072,0.16325140578234965
5.4,0.24045485387673882,0.10266515372130844,0.3216308537907871
5.5,0.22708970266999276,0.12793833614051217,0.18903642256246644
5.6000000000000005,0.21467288288544475,0.15717051167337953,0.27501901087875225
5.7,0.20317176504114284,0.1901405817226545,0.3378418828515481
5.800000000000001,0.19254490559491474,0.22642737214742645,0.23025638693969663
5.9,0.1827426904758224,0.26547010845354946,0.09944200167946364
6.0,0.17370921390359054,0.30664380099887534,0.26224466266278157
6.1000000000000005,0.16538487263025123,0.3493284235723696,0.1655429337701247
6.2,0.157709059423581,0.39295870473276,0.12148858864463626
6.300000000000001,0.15062248088469285,0.43705139247383634,0.1212786618894512
6.4,0.14406886323172338,0.4812137603100347,-0.002574350034545092
6.5,0.1379960180545956,0.5251396768696556,0.2172250679076982
6.6000000000000005,0.13235636396178604,0.5685991159152513,-0.04208480321199834
6.7,0.1271070451643245,0.6114253271741436,0.10210346318396003
6.800000000000001,0.12220978357811088,0.6535021854531108,0.19862236150721202
6.9,0.11763057461447982,0.6947529549824962,0.248381119696191
7.0,0.11333930602916868,0.7351309006496602,0.15020831154247244
7.1000000000000005,0.10930935232351754,0.7746117399623118,0.2574254019548168
7.2,0.10551717676953615,0.8131877290273256,0.14636443023683002
7.300000000000001,0.10194195889264264,0.8508631103797734,0.03676617250190349
7.4,0.09856525593262089,0.8876506533406578,0.30503717924466656
7.5,0.09537070104476157,0.9235690497588358,0.06970490836506284
7.6000000000000005,0.0923437376533457,0.9586409688353716,0.09035361396963025
7.7,0.08947138757706415,0.9928916143720515,0.03671850002201825
7.800000000000001,0.08674204971975286,1.0263476622503924,0.11846782985430947
7.9,0.0841453258682786,1.059036484218281,0.2447640444670544
8.0,0.08167187021174666,1.0909855864717841,0.2572711804695432
8.1,0.07931325943662088,1.122222208911333,0.04543739980563549
8.200000000000001,0.07706188056699659,1.1527730442677755,0.13752192576292582
8.3,0.07491083405368243,1.182664046403177,-0.04074755626752748
8.4,0.07285384993993847,1.2119203047258054,-0.00401952170908558
8.5,0.07088521523057081,1.2405659674068463,0.10973108586173608
8.6,0.06899971085827676,1.2686242004075847,-0.026944901528915696
8.700000000000001,0.06719255687536684,1.2961171725726413,0.06879916432677101
8.8,0.0654593647016622,1.323066059484898,0.14759002764191748
8.9,0.06379609543320233,1.3494910606125328,0.13191508355562304
9.0,0.06219902336463212,1.375411425659349,-0.05556199559805382
9.1,0.06066470400406516,1.400845487069566,0.1262513674365583
9.200000000000001,0.05918994596595004,1.4258106964221238,0.20712011701807614
9.3,0.057771786217817866,1.450323663040766,0.008364579705655663
9.4,0.05640746823324334,1.4744001935921385,0.09768028487170671
9.5,0.05509442266806055,1.498055331780506,0.09753852968564286
9.600000000000001,0.053830250231678076,1.5213033975011836,0.10131608953277947
9.700000000000001,0.052612706471799685,1.5441580250055198,0.21119916028160796
9.8,0.0514396882302968,1.5666321997734756,0.047404836855627804
9.9,0.05030922156150677,1.5887382938969354,0.2255846455873707
