t,x1,x2,x3,x6,x7,x5,x4
2.7,1.57757573307647,0.501827552260416,0.0653120617205782,1.60717158012797,0.131320539561732,0.0465815424915563,0.1108434451765
2.75,1.56548608166368,0.635452585965047,0.0691743059431302,1.45093964979727,0.157877264390438,0.0520384961643727,0.110213594377723
2.8,1.47966584270527,0.823357001988513,0.0912363783927832,1.27985035170908,0.17282787452524,0.0532382431520002,0.130552169434031
2.85,1.25992823163742,1.11645227924546,0.103988873653893,0.987461635944489,0.176143999348431,0.0744803571437426,0.149923266178552
2.9,0.638764204196676,2.04243557011774,0.146367164028489,0.1381719597782,0.203021788717489,0.047141517201392,0.2291784506739
2.95,0.3459190295192,2.15329284608306,0.16896610116099,0.254382329991555,0.199973924298861,0.073564637652983,0.326440249419654
3.0,0.155782632438687,2.01663947475468,0.179517757105731,0.624346787402239,0.171151811606884,0.0917561936851838,0.337007773047501
3.05,0.191870014123368,1.54419435311258,0.180209419216002,1.31866647563943,0.161562845167402,0.0789870557151612,0.33081637944392
3.1,0.312377872986189,1.13214137303112,0.179837840387218,1.8483568909901,0.150325328083565,0.0943685156844169,0.314111340335809
3.15,0.424331710551015,0.824415239174821,0.161908183293728,2.22958345820603,0.131834181843741,0.0885118739292018,0.263961749621402
3.2,0.533731541055508,0.623283484668165,0.159981157582086,2.45433843449374,0.114586250970313,0.115254549180431,0.22926752581583
3.25,0.64918706099554,0.465000966993267,0.134422331873208,2.59952267342989,0.10917232400231,0.0979523741817109,0.181239198532481
3.3,0.759999351661926,0.353403947786944,0.101008032009678,2.65231538277624,0.0783335341778301,0.0976866625359065,0.171255584488732
3.35,0.878083381327475,0.285150345757568,0.0886397134916726,2.64969919281313,0.0967061417928816,0.0875283427289411,0.156896297138257
3.4,0.96155942878197,0.248695557150306,0.0695157264470707,2.6391499561214,0.0990120663427284,0.0897153646272509,0.154772466190008
3.45,1.0579701324434,0.212037791961304,0.0627921175107757,2.55794528983307,0.0709930362655187,0.0762192161367245,0.120437224205514
3.5,1.18356872667107,0.189529427607666,0.0709797503092635,2.48870822163389,0.0717304620283323,0.052630104471348,0.111200013139723
3.55,1.2662521186813,0.175192635777101,0.0616821025210952,2.39061925483608,0.070951524624405,0.0743230598144253,0.0992981745222475
3.6,1.34452502499678,0.202040249591074,0.046979708195044,2.27056813119951,0.0716113595063662,0.060271167686791,0.114657684234282
3.65,1.44603488442103,0.229906465917253,0.0398487720227735,2.14986914014837,0.0952023482748038,0.0655268144747064,0.0967264412468469
3.7,1.49682962507582,0.259550723427417,0.0378133640549249,2.03131291937199,0.0974517228676773,0.0743889009499153,0.0744860762653423
3.75,1.56364016460866,0.318021243174924,0.0589388157355061,1.90350643580866,0.103143441801674,0.0569090207979761,0.0971291604968585
3.8,1.59307514768393,0.367705603025685,0.0542654119035651,1.78274480010512,0.11377137783443,0.0417202064166341,0.088994566487066
3.85,1.61512192209031,0.460881383940865,0.0659740276727652,1.6465490825779,0.125298401286242,0.052396561802715,0.113801741548597
3.9,1.58514060667446,0.5825337066191,0.0702337936572093,1.49339526109689,0.152143447006182,0.0740641510505666,0.110206885801123
3.95,1.52200968284119,0.716245296841694,0.0835368499555439,1.35546207189341,0.156202483798987,0.0674077068579272,0.121258206394322
4.0,1.36331233284247,0.984491756006482,0.0976324415442372,1.12956376623606,0.169202019650449,0.0628532193879501,0.154485033589975
4.05,0.821754306752244,1.86336241162255,0.132791063749836,0.28283616236531,0.191114541589796,0.0715474473798944,0.208507448903754
4.1,0.463233088235522,2.14720919943448,0.164379275159859,0.18488745388452,0.205216771235932,0.0589691447431128,0.288412300531437
4.15,0.189602362956625,2.11869920304684,0.17756015958668,0.426526433069398,0.177511630338426,0.0622527831940722,0.35117194342583
4.2,0.18147064922582,1.69920335755931,0.178707402784409,1.08464169734868,0.15919514269844,0.0769316747639031,0.345922646331244
4.25,0.257060305304019,1.27320774835362,0.16120370573558,1.68625362934098,0.149937542610384,0.0885154042308818,0.31398147267449
4.3,0.387008090584612,0.939236319482182,0.163589950998296,2.1074944320803,0.125591978623139,0.081028631714241,0.290732999212068
4.35,0.491052193515423,0.693153196246016,0.144050500091737,2.37852246796503,0.119131788417247,0.0992971983413089,0.242090120533142
4.4,0.60850289131599,0.529289345549942,0.140290573114377,2.56159111994222,0.105203574740382,0.0919444864552721,0.189473891366283
4.45,0.713036842366303,0.377799215624014,0.107774766741997,2.63550289912214,0.105620182525245,0.100355664226174,0.184218760537399
4.5,0.814614044111451,0.296960221185509,0.110531386453826,2.67094829331078,0.104576841005605,0.0821433723672041,0.16028525513384
4.55,0.950186813605936,0.255855879454862,0.0834284388968133,2.64857428754413,0.0839090586227703,0.0909906810862455,0.151520599210213
4.6,1.04018544037607,0.227901712076052,0.0709988109306341,2.59465565666928,0.0888687932958436,0.0704559787257865,0.122941507972747
4.65,1.11893673553504,0.220565235078302,0.054738617459177,2.50841269180695,0.0771563054338329,0.0809174455500817,0.111337469791432
4.7,1.23802739295132,0.192994948618176,0.0356435541961684,2.44357252775012,0.0864468510692872,0.0701963925880593,0.0985867508214178
4.75,1.31996495536692,0.201941918214331,0.0408761407687845,2.30742765675633,0.0739646221472616,0.0599292856962731,0.101741362985152
4.8,1.4076985554068,0.225766107514723,0.0368857051000357,2.18595593279109,0.0842080807184475,0.0628485417199229,0.0815514294326998
4.85,1.49385228728549,0.246805924883987,0.0301345113530897,2.08021658166528,0.100696949237333,0.0653103226098107,0.0978055642988669
4.9,1.53297407376286,0.293429023233688,0.0501397245485067,1.95688660764166,0.108302852345578,0.0591748134627549,0.104415770522653
4.95,1.59583583211656,0.353997548529628,0.04757161196242,1.82527404492503,0.132839970672939,0.0570007760260149,0.104505771461468
5.0,1.60314548799971,0.432145353520251,0.0707274768354064,1.71028365612829,0.128241126257685,0.0436141030703376,0.114619746776537
