t,x1,x2,x3,x6,x7,x5,x4
0.8,0.382890559139071,0.897735638154584,0.165248601677499,2.1436733368795,0.130346887272607,0.0957750974537119,0.270725995049968
0.85,0.497681469089392,0.669312967615478,0.157119489571637,2.40695459022355,0.117635854884431,0.0973453501034937,0.232414542117502
0.9,0.621746124109835,0.49890626886035,0.135008185315822,2.54950451889306,0.106351370102348,0.0965480270284696,0.204683679349308
0.95,0.737241956894003,0.382979560464363,0.117315329843301,2.64112794124775,0.109791886839868,0.104727174599018,0.166785457054781
1.0,0.83553849677409,0.304486220819245,0.0955785715545603,2.66564964613559,0.0889454791095222,0.0888259999274842,0.161736826077766
1.05,0.947605821962623,0.24252544902766,0.0889043568540317,2.64775786960048,0.0852272528707882,0.101720786094681,0.142106404583609
1.1,1.05821381758309,0.211350864168167,0.0622960686682436,2.58886068707922,0.0799446348840639,0.0742453161327755,0.130876838848741
1.15,1.15898030256074,0.197075629742894,0.0531312740240372,2.50979691301215,0.0739345904440245,0.0797538256364214,0.124800647757503
1.2,1.23650032046174,0.198476205036479,0.0508217955061416,2.40997251188906,0.0719312353266728,0.0665973828443068,0.104260752381946
1.25,1.32973973139021,0.201216753440578,0.0405480527293589,2.30259928360609,0.0707111233542099,0.0719735358282077,0.100671337163549
1.3,1.41373154012535,0.210088662647023,0.0412677941341142,2.19420545350864,0.0860787590581978,0.0572883162811515,0.10104900189255
1.35,1.49307741874625,0.2566107746017,0.0442116697999517,2.0644288939552,0.0898977912747598,0.0624736193814253,0.100630526587851
1.4,1.53610300524155,0.293514394874922,0.032664303214595,1.95245164288746,0.100746518857812,0.053294006397146,0.0964869513146515
1.45,1.58139559354293,0.365033146764169,0.0523492501100516,1.81790258006878,0.106613227563466,0.0664032258444696,0.103643937706705
1.5,1.60735814196339,0.437805774050549,0.0573417180383745,1.68892261394609,0.134166475254306,0.0590598564383758,0.110405046303242
1.55,1.59073269279016,0.551272480534752,0.0738712842853283,1.55336290477,0.133958785790264,0.0613014874790085,0.117721442516155
1.6,1.54161171141454,0.688965432125425,0.0755240313259849,1.39949614074494,0.165170365833802,0.0503149933957764,0.123980724992752
1.65,1.42000867618947,0.898954254929288,0.100828741614988,1.19179633353519,0.156633490063527,0.0473723301494166,0.148932465064934
1.7,1.10399662113736,1.40125803211245,0.11792940872904,0.723919127835157,0.183969160650608,0.0483424205775362,0.186021354608271
1.75,0.53372696530336,2.10183898069794,0.155317887915145,0.164370283681446,0.186254681975815,0.0635395464710476,0.274597264979381
1.8,0.242881470748308,2.14701471171606,0.180381882131144,0.340115939154676,0.185416538046016,0.0774723831837075,0.336848904595485
1.85,0.172126673363834,1.83845693467734,0.184980515831709,0.885149744181994,0.163251624253047,0.0929235083528945,0.341337294780738
1.9,0.248936289420704,1.36747173017181,0.179474264265806,1.53840792020801,0.150682300415511,0.0943488438588754,0.331751969055624
1.95,0.34862843578648,1.00376375636397,0.171292315763205,2.0042844844072,0.138976842872907,0.0980200566886927,0.286034300404997
2.0,0.465459340713413,0.744056972349596,0.160038594599137,2.31166123069634,0.119847294779113,0.113555921447666,0.241764391280746
2.05,0.57157282093155,0.554683008006563,0.146995870136796,2.51679030088279,0.113753160720003,0.0955956754417112,0.20992115425309
2.1,0.685023455509988,0.415846755238304,0.119142723524473,2.62636365862307,0.0985812422208173,0.0907728177750221,0.189150705015036
2.15,0.799279035505771,0.321892453769032,0.104270204892559,2.64786004045391,0.100380415803733,0.0871909555564826,0.162821808205932
2.2,0.899546610598867,0.26996434364542,0.0837718669258115,2.65900805350939,0.0919952995413479,0.079031692377644,0.15383928935183
2.25,1.00894888427193,0.224140637336058,0.0709425315095451,2.61600477490555,0.077955721000224,0.0917221068347449,0.134080315289681
2.3,1.10719025234276,0.198407768414042,0.0569593697916806,2.54066838810964,0.0899425059425439,0.0717241720380535,0.124671460113953
2.35,1.20735988281539,0.189668470795918,0.0495303072218531,2.45468030406923,0.0646436046554908,0.071248281060345,0.1202715327506
2.4,1.30718822055837,0.19818845375441,0.0391634537541099,2.35015128944014,0.0836538243843699,0.0766161617411208,0.0993730244858501
2.45,1.37927963792287,0.203540645489612,0.0432104806778974,2.23015006096158,0.0847715188075107,0.0649634299455719,0.0951877080972413
2.5,1.45833080807102,0.240771609061804,0.0439399628895016,2.1213461111774,0.0890392294664,0.0800634184441487,0.103278668230637
2.55,1.52314782962447,0.283027639240542,0.0468021870238947,1.99919071223017,0.102968895647951,0.0606271990469991,0.096594807079058
2.6,1.56255161785956,0.342252242201071,0.0547825270081621,1.87076265672991,0.116147018946697,0.0534379834979775,0.111931898621804
2.65,1.59805588649919,0.40446675698609,0.060390390902669,1.74404978869015,0.139768751232995,0.0584760741512083,0.103591919431515
2.7,1.58766918783866,0.501890558677053,0.0642690141931893,1.60631114099918,0.134414944203227,0.0500656291087759,0.110265007262945
2.75,1.56448738035219,0.63158452401268,0.0711702448667358,1.45411954252008,0.154089651925649,0.0524152522836459,0.115565434241684
2.8,1.47753652110962,0.815210941686989,0.0887063234042056,1.27853217723187,0.167684737103016,0.0531081499704938,0.134100679971176
2.85,1.2662784488904,1.12350215441653,0.104627690953408,0.984671678539907,0.175879798945547,0.0644526753727036,0.157488957703834
2.9,0.641190298375391,2.0511719831315,0.147641768174287,0.139789488394869,0.201967505319843,0.052789673706676,0.234863242871863
2.95,0.342947491435051,2.15565407680045,0.169356317902778,0.2531876806417,0.194211544468928,0.0702934533060552,0.320079287797472
3.0,0.157164956971883,2.01693991596216,0.181091003790302,0.627689501685156,0.172913280901006,0.0846603603769174,0.342728065385387
3.05,0.201157928553005,1.54199996025962,0.181751511227027,1.31595557580517,0.158985043022872,0.0831151196066264,0.333447200285048
3.1,0.312174218927442,1.1311352619965,0.177831499265731,1.85203158059851,0.145514450552087,0.0941029818331386,0.30622044820347
3.15,0.422916859665205,0.827331731058006,0.162555286652745,2.22650151743243,0.129898394996112,0.0927911471646835,0.26106857093074
3.2,0.533413734958995,0.619459501214794,0.153342741422956,2.45548242607493,0.115712230047679,0.1064139577663,0.226374661015209
3.25,0.647019910669982,0.464297117915135,0.131068399337822,2.59541767464081,0.107925194750185,0.0970380206497794,0.188353227529812
3.3,0.757885049839488,0.355268632261426,0.104466606461254,2.6530915157458,0.0879135795426272,0.0955315533753135,0.172207544605708
3.35,0.871585739844715,0.284623011098972,0.0888858056949917,2.65624073212064,0.0931501153188448,0.0886724331729663,0.155966180197319
3.4,0.966808394954345,0.242342435643134,0.0711493812884418,2.63526208351653,0.0911975506523721,0.0877453813085164,0.147352493489485
3.45,1.06690219105395,0.209542142325484,0.0612758759954707,2.5638458654368,0.0751199337406916,0.0788485893328531,0.123834570131488
3.5,1.17948851126591,0.191514552537749,0.0606972487975119,2.48726933980328,0.074571130671958,0.0648649051478467,0.113850320340942
3.55,1.26789316139701,0.184142476746135,0.0531461471063903,2.38837279547125,0.0745698937427405,0.0735468328539873,0.103595646537785
3.6,1.35059785306472,0.203374721250348,0.0444259994237894,2.27324847364167,0.0766563522661189,0.064441562825194,0.108125906423648
3.65,1.44047572005835,0.229014310543488,0.0407872165041427,2.15447396914537,0.0915497791684202,0.0651344758003815,0.0971580891011157
3.7,1.49936710984996,0.261721684299819,0.0407605110962453,2.03474540927578,0.0970256742047182,0.0678253507411206,0.0852379411291401
3.75,1.55914651217849,0.315698676933324,0.0532224332870856,1.90897078515605,0.105283271428744,0.0575846426342416,0.0970030014330681
3.8,1.59118906938413,0.373312829405121,0.05361357256256,1.78518975751041,0.116753187557445,0.0487701839100735,0.0946726632549094
3.85,1.60785996386237,0.462676759634664,0.0630417135643083,1.65114290951407,0.129026410434852,0.0532100781808421,0.110226977712037
3.9,1.58290588130857,0.579872373167319,0.0697167966199636,1.50355378210631,0.148929005942241,0.0635149702879189,0.11329110292462
3.95,1.51878055889893,0.724462835856408,0.0822141431827689,1.35226704411754,0.157168230034271,0.0600947777635289,0.126035490950892
4.0,1.36643071988895,0.982157259882412,0.0973584459039389,1.12388432430188,0.169830822067064,0.0582826917862721,0.153807231445962
4.05,0.824730488909987,1.86280187532836,0.131684803270115,0.286764206940879,0.191483828354816,0.063986723721494,0.205317604996159
4.1,0.45517646979962,2.13972647739161,0.163924245977513,0.189948465433503,0.199606018652779,0.0612399674230094,0.290247184358386
4.15,0.191347353183196,2.12163171432441,0.178310737063024,0.431568316019302,0.1787763510841,0.0679497990937834,0.345864894631208
4.2,0.180649811801127,1.70779801769498,0.181513885605255,1.07703589944649,0.161170195311482,0.0804591597589848,0.345640758656381
4.25,0.265243190729913,1.26950254761253,0.170199630936371,1.68293728003683,0.147968026428374,0.0901708957411814,0.31355440907967
4.3,0.384101262807894,0.933797841906016,0.165943587919695,2.10713835037553,0.128984659690105,0.088632593006953,0.28155289293247
4.35,0.491696723499976,0.689369845579107,0.148563441365566,2.38144459864327,0.119960493806072,0.0984708014634694,0.2387133032831
4.4,0.606338598144878,0.521140875751349,0.137551366903971,2.55651792094096,0.107749330782025,0.0943838360567661,0.197203067099723
4.45,0.7142623875665,0.384674182511872,0.111450805639212,2.6366376166685,0.103174390868942,0.097420837927736,0.182450600436569
4.5,0.820041196058182,0.302220273948717,0.103152070471802,2.66772802137319,0.0984461650702293,0.0866602186400781,0.160747456414935
4.55,0.941782806008159,0.253468289986418,0.0808993232228218,2.64756990044657,0.0846699650417294,0.089135641313827,0.148328625139687
4.6,1.03930338067175,0.221790827404521,0.0675354917155969,2.59480083071931,0.0846739464994127,0.0767566935963376,0.127256306217948
4.65,1.12929393366972,0.208711573874815,0.0540642107953837,2.51337426144299,0.0774883814945578,0.0798029986766647,0.115769698494826
4.7,1.23697194627706,0.192422019216359,0.0409874536336781,2.43365463784711,0.0820366887658998,0.0722617116117298,0.104702580318337
4.75,1.32287919447966,0.200546571747062,0.0417141011202292,2.3121254738574,0.0770371129609165,0.0650126252212137,0.102669577465368
4.8,1.40760771119134,0.222005708396707,0.0392001251784444,2.19400332209789,0.0847740149692206,0.0644786552551544,0.0901539766804602
4.85,1.48637839732112,0.248107209628461,0.0364523325089026,2.08131552220567,0.0969357888008024,0.0638928119989551,0.0970465407961534
4.9,1.53509805743006,0.293558989254889,0.0480377541724538,1.95827365832851,0.105791584277704,0.0592326571445159,0.100333232229263
4.95,1.58740461633976,0.353513929287395,0.0491932167404248,1.82967477080908,0.123982401566305,0.0568194391104202,0.101616782584334
5.0,1.60131803857549,0.431424638361724,0.0640219949264197,1.7073640015519,0.12811267344933,0.0491056181098496,0.109300490750974
